0141,011,1
0141,012,1
0141,013,1
0141,015,1
0141,032,1
0141,045,1
0141,031,1
0141,046,1
0419,028,1
0419,016,1
0419,005,1
0419,025,1
0419,026,1
0419,007,1
0419,020,1
0419,004,1
0419,003,1
0419,024,1
0419,023,1
0419,022,1
0419,021,1
0419,018,1
0419,017,1
0419,027,1
0419,015,1
0419,012,1
0419,009,1
0419,013,1
0419,014,1
0419,002,1
0419,008,1
0419,001,1
0419,010,1
0419,019,1
0419,030,1
0419,033,1
0419,034,1
0423,020,1
0423,007,1
0423,015,1
0423,022,1
0423,003,1
0423,026,1
0423,016,1
0423,025,1
0423,023,1
0423,012,1
0423,011,1
0423,010,1
0423,002,1
0423,005,1
0423,035,1
0423,034,1
0423,018,1
0423,033,1
0423,021,1
0423,024,1
0423,032,1
0423,031,1
0423,029,1
0423,028,1
0423,027,1
0423,001,1
0423,030,1
0423,017,1
0423,037,1
0423,036,1
0423,008,1
0423,009,1
0423,019,1
0599,017,0
0599,010,0
0599,009,0
0599,006,0
0599,024,0
0599,013,0
0599,031,0
0599,012,0
0599,008,0
0599,007,0
0599,005,0
0599,002,0
0599,004,0
0599,028,0
0599,027,0
0599,018,0
0599,003,0
0599,016,0
0599,015,0
0599,025,0
0599,022,0
0599,019,0
0599,026,0
0599,001,0
0599,029,0
0599,020,0
0599,021,0
0599,023,0
0599,011,0
0599,014,0
0599,032,0
0599,030,0
0353,020,1
0353,002,1
0353,015,1
0353,013,1
0353,009,1
0353,007,1
0353,016,1
0353,014,1
0353,008,1
0353,011,1
0353,017,1
0353,018,1
0353,001,1
0353,019,1
0353,005,1
0438,024,1
0438,022,1
0438,020,1
0438,009,1
0438,007,1
0438,027,1
0438,008,1
0438,006,1
0438,005,1
0438,002,1
0438,018,1
0438,016,1
0438,026,1
0438,021,1
0438,025,1
0438,035,1
0438,032,1
0438,011,1
0438,030,1
0438,012,1
0438,014,1
0438,015,1
0438,017,1
0438,019,1
0438,029,1
0438,013,1
0438,033,1
0438,003,1
0438,004,1
0438,001,1
0438,010,1
0438,028,1
0442,024,1
0442,023,1
0442,003,1
0442,045,1
0442,004,1
0442,012,1
0442,040,1
0442,011,1
0442,010,1
0442,009,1
0442,007,1
0442,005,1
0442,038,1
0442,021,1
0442,017,1
0442,013,1
0442,006,1
0442,042,1
0442,041,1
0442,032,1
0442,043,1
0442,028,1
0442,031,1
0442,001,1
0442,037,1
0442,035,1
0442,015,1
0442,014,1
0442,018,1
0442,036,1
0442,019,1
0442,020,1
0442,029,1
0442,044,1
0442,016,1
0442,002,1
0442,034,1
0442,027,1
0442,025,1
0442,039,1
0442,022,1
0442,030,1
0442,033,1
0495,002,0
0495,001,0
0565,001,0
0565,002,0
0654,040,0
0654,039,0
0654,038,0
0654,021,0
0654,020,0
0654,032,0
0654,031,0
0654,030,0
0654,002,0
0654,041,0
0654,007,0
0654,029,0
0654,037,0
0654,036,0
0654,035,0
0654,025,0
0654,024,0
0654,023,0
0654,022,0
0654,006,0
0654,005,0
0654,004,0
0654,003,0
0654,001,0
0654,028,0
0654,027,0
0654,008,0
0654,013,0
0654,012,0
0654,011,0
0654,010,0
0654,019,0
0654,015,0
0654,014,0
0654,034,0
0654,033,0
0654,026,0
0654,009,0
0654,018,0
0654,017,0
0654,016,0
0090,004,0
0090,006,0
0090,005,0
0090,002,0
0090,003,0
0226,031,1
0226,018,1
0226,016,1
0226,025,1
0226,024,1
0226,023,1
0226,019,1
0226,020,1
0226,028,1
0226,033,1
0226,032,1
0226,030,1
0226,010,1
0226,008,1
0226,014,1
0226,012,1
0226,013,1
0226,034,1
0226,009,1
0226,011,1
0226,002,1
0226,003,1
0226,006,1
0226,017,1
0226,001,1
0226,007,1
0226,022,1
0230,032,1
0230,047,1
0230,012,1
0230,011,1
0230,024,1
0230,027,1
0230,031,1
0230,045,1
0230,044,1
0230,043,1
0230,042,1
0230,030,1
0230,010,1
0230,009,1
0230,007,1
0230,006,1
0230,005,1
0230,035,1
0230,034,1
0230,017,1
0230,015,1
0230,014,1
0230,002,1
0230,028,1
0230,025,1
0230,019,1
0230,046,1
0230,041,1
0230,033,1
0230,018,1
0230,048,1
0230,040,1
0230,039,1
0230,038,1
0230,036,1
0230,001,1
0230,003,1
0230,037,1
0230,004,1
0230,029,1
0230,020,1
0230,021,1
0230,022,1
0230,023,1
0283,006,1
0283,009,1
0283,002,1
0283,014,1
0283,003,1
0283,013,1
0283,010,1
0283,012,1
0283,011,1
0283,007,1
0283,005,1
0283,004,1
0283,019,1
0283,016,1
0283,015,1
0283,001,1
0283,020,1
0298,004,1
0298,002,1
0298,011,1
0298,010,1
0298,023,1
0298,021,1
0298,019,1
0298,025,1
0298,028,1
0298,029,1
0298,016,1
0298,022,1
0298,020,1
0298,015,1
0298,014,1
0298,027,1
0298,026,1
0298,024,1
0298,003,1
0298,006,1
0298,009,1
0298,001,1
0298,005,1
0298,007,1
0298,018,1
0508,006,1
0508,014,1
0508,013,1
0508,012,1
0508,011,1
0508,010,1
0508,020,1
0508,018,1
0508,023,1
0508,022,1
0508,021,1
0508,003,1
0508,016,1
0508,008,1
0508,009,1
0508,015,1
0508,026,1
0508,027,1
0508,028,1
0508,001,1
0508,002,1
0508,004,1
0508,024,1
0508,025,1
0508,007,1
0508,005,1
0508,017,1
0512,019,1
0512,014,1
0512,012,1
0512,006,1
0512,021,1
0512,007,1
0512,020,1
0512,002,1
0512,024,1
0512,023,1
0512,010,1
0512,015,1
0512,001,1
0512,011,1
0512,013,1
0512,003,1
0512,004,1
0512,009,1
0512,022,1
0512,008,1
0264,019,1
0264,005,1
0264,001,1
0264,026,1
0264,003,1
0264,018,1
0264,017,1
0264,015,1
0264,016,1
0264,044,1
0264,040,1
0264,006,1
0264,050,1
0264,047,1
0264,049,1
0264,014,1
0264,038,1
0264,036,1
0264,004,1
0264,002,1
0264,011,1
0264,008,1
0264,007,1
0264,010,1
0264,013,1
0264,012,1
0264,034,1
0264,033,1
0264,051,1
0264,046,1
0264,045,1
0264,042,1
0264,041,1
0264,025,1
0264,024,1
0264,022,1
0264,009,1
0264,043,1
0264,027,1
0264,028,1
0264,029,1
0264,020,1
0264,030,1
0264,039,1
0264,021,1
0264,031,1
0264,037,1
0368,003,1
0368,006,1
0368,001,1
0368,016,1
0368,013,1
0368,008,1
0368,007,1
0368,015,1
0368,011,1
0368,012,1
0368,002,1
0368,018,1
0457,004,1
0457,025,1
0457,026,1
0457,019,1
0457,010,1
0457,009,1
0457,031,1
0457,030,1
0457,029,1
0457,022,1
0457,007,1
0457,020,1
0457,021,1
0457,002,1
0457,001,1
0457,015,1
0457,014,1
0457,012,1
0457,011,1
0457,016,1
0457,017,1
0457,027,1
0457,005,1
0457,006,1
0457,028,1
0457,003,1
0457,023,1
0457,024,1
0461,022,1
0461,011,1
0461,024,1
0461,027,1
0461,005,1
0461,030,1
0461,010,1
0461,009,1
0461,026,1
0461,020,1
0461,015,1
0461,028,1
0461,017,1
0461,021,1
0461,008,1
0461,007,1
0461,006,1
0461,019,1
0461,018,1
0461,016,1
0461,002,1
0461,003,1
0461,014,1
0461,001,1
0480,002,1
0480,001,1
0527,001,0
0349,005,1
0349,006,1
0349,003,1
0349,002,1
0349,010,1
0349,011,1
0349,012,1
0349,007,1
0349,036,1
0349,037,1
0349,009,1
0349,004,1
0349,001,1
0531,015,1
0531,031,1
0531,003,1
0531,029,1
0531,021,1
0531,024,1
0531,014,1
0531,013,1
0531,012,1
0531,011,1
0531,016,1
0531,025,1
0531,023,1
0531,022,1
0531,006,1
0531,005,1
0531,008,1
0531,004,1
0531,002,1
0531,001,1
0531,026,1
0531,027,1
0531,019,1
0531,007,1
0531,009,1
0531,028,1
0531,030,1
0531,010,1
0531,017,1
0531,018,1
0531,020,1
0546,034,1
0546,030,1
0546,021,1
0546,011,1
0546,009,1
0546,035,1
0546,029,1
0546,018,1
0546,017,1
0546,012,1
0546,024,1
0546,022,1
0546,010,1
0546,020,1
0546,028,1
0546,002,1
0546,001,1
0546,025,1
0546,023,1
0546,008,1
0546,033,1
0546,031,1
0546,005,1
0546,007,1
0546,027,1
0546,016,1
0546,019,1
0546,006,1
0546,003,1
0546,032,1
0546,026,1
0546,004,1
0546,013,1
0546,014,1
0546,015,1
0550,004,1
0550,001,1
0550,002,1
0550,003,1
0620,002,1
0620,005,1
0620,018,1
0620,038,1
0620,037,1
0620,008,1
0620,034,1
0620,029,1
0620,013,1
0620,012,1
0620,011,1
0620,039,1
0620,007,1
0620,021,1
0620,020,1
0620,019,1
0620,009,1
0620,026,1
0620,025,1
0620,035,1
0620,024,1
0620,014,1
0620,015,1
0620,016,1
0620,023,1
0620,027,1
0620,028,1
0620,010,1
0620,006,1
0620,022,1
0620,030,1
0620,032,1
0620,001,1
0620,003,1
0620,004,1
0620,017,1
0620,036,1
0635,012,1
0635,011,1
0635,003,1
0635,013,1
0635,015,1
0635,010,1
0635,002,1
0635,019,1
0635,017,1
0635,016,1
0635,009,1
0635,018,1
0635,014,1
0635,001,1
0635,008,1
0635,007,1
0635,006,1
0635,005,1
0635,004,1
0090,007,0
0601,038,1
0601,034,1
0601,017,1
0601,041,1
0601,028,1
0601,040,1
0601,001,1
0601,020,1
0601,022,1
0601,013,1
0601,011,1
0601,016,1
0601,021,1
0601,019,1
0601,005,1
0601,042,1
0601,035,1
0601,032,1
0601,010,1
0601,009,1
0601,008,1
0601,007,1
0601,006,1
0601,025,1
0601,029,1
0601,030,1
0601,031,1
0601,039,1
0601,026,1
0601,027,1
0601,024,1
0601,033,1
0601,002,1
0601,018,1
0601,037,1
0601,012,1
0601,014,1
0601,015,1
0601,023,1
0601,003,1
0601,004,1
0601,036,1
0616,018,1
0616,004,1
0616,032,1
0616,021,1
0616,033,1
0616,003,1
0616,002,1
0616,001,1
0616,028,1
0616,035,1
0616,030,1
0616,031,1
0616,023,1
0616,024,1
0616,025,1
0616,011,1
0616,010,1
0616,036,1
0616,026,1
0616,034,1
0616,019,1
0616,017,1
0616,008,1
0616,029,1
0616,015,1
0616,013,1
0616,012,1
0616,014,1
0616,027,1
0616,020,1
0616,022,1
0616,009,1
0616,005,1
0616,006,1
0616,007,1
0616,016,1
064A,800,0
064A,002,0
064A,001,0
005A,021,1
005A,011,1
005A,044,1
005A,015,1
005A,009,1
005A,037,1
005A,008,1
005A,032,1
005A,025,1
005A,036,1
005A,033,1
005A,045,1
005A,041,1
005A,039,1
005A,043,1
005A,031,1
005A,038,1
005A,010,1
005A,030,1
005A,007,1
005A,003,1
005A,004,1
005A,026,1
005A,040,1
005A,005,1
005A,042,1
005A,001,1
005A,002,1
005A,017,1
005A,020,1
0064,024,1
0064,012,1
0064,001,1
0064,019,1
0064,018,1
0064,017,1
0064,013,1
0064,022,1
0064,020,1
0064,009,1
0064,008,1
0064,007,1
0064,004,1
0064,003,1
0064,026,1
0064,025,1
0064,005,1
0064,006,1
0064,016,1
0064,015,1
0064,002,1
0064,023,1
0064,027,1
0030,800,0
0011,800,0
0030,003,0
0030,008,0
0030,006,0
0030,005,0
0030,010,0
0030,007,0
0030,004,0
0030,002,0
0030,001,0
0026,800,0
0026,002,0
0026,001,0
0026,009,0
0026,005,0
0026,003,0
0026,004,0
0026,007,0
0026,008,0
0026,006,0
0030,013,0
0030,011,0
0030,009,0
0011,001,0
0011,005,0
0011,003,0
0011,002,0
0011,004,0
0023,044,0
0023,023,0
0023,002,0
0023,045,0
0023,022,0
0023,021,0
0023,017,0
0023,006,0
0023,052,0
0023,051,0
0023,012,0
0023,011,0
0023,010,0
0023,008,0
0023,050,0
0023,049,0
0023,014,0
0023,013,0
0023,020,0
0023,046,0
0023,025,0
0023,036,0
0023,043,0
0023,038,0
0023,035,0
0023,024,0
0023,005,0
0023,003,0
0023,028,0
0023,027,0
0023,026,0
0023,016,0
0023,015,0
0023,032,0
0023,030,0
0023,007,0
0023,029,0
0023,033,0
0023,001,0
0023,034,0
0131,011,0
0131,027,0
0131,026,0
0131,025,0
0131,024,0
0131,006,0
0131,053,0
0131,052,0
0131,051,0
0131,021,0
0131,001,0
0131,050,0
0131,032,0
0131,030,0
0131,029,0
0131,028,0
0131,044,0
0131,042,0
0131,041,0
0131,010,0
0131,031,0
0131,047,0
0131,043,0
0131,040,0
0131,038,0
0131,023,0
0131,022,0
0131,009,0
0131,008,0
0131,033,0
0131,018,0
0131,017,0
0131,013,0
0131,020,0
0131,048,0
0131,045,0
0131,037,0
0131,035,0
0131,034,0
0131,012,0
0131,004,0
0131,003,0
0131,002,0
0131,015,0
0131,016,0
0131,049,0
0131,005,0
0131,007,0
0146,008,1
0146,007,1
0146,006,1
0146,005,1
0146,002,1
0146,009,1
0146,001,1
0146,035,1
0146,033,1
0146,029,1
0146,012,1
0146,039,1
0146,023,1
0146,022,1
0146,021,1
0146,037,1
0146,036,1
0146,028,1
0146,024,1
0146,016,1
0146,015,1
0146,014,1
0146,013,1
0146,011,1
0146,010,1
0146,032,1
0146,030,1
0146,020,1
0146,031,1
0146,003,1
0150,044,1
0150,043,1
0150,042,1
0150,028,1
0150,026,1
0150,007,1
0150,006,1
0150,005,1
0150,035,1
0150,034,1
0150,033,1
0150,032,1
0150,031,1
0150,030,1
0150,001,1
0150,010,1
0150,062,1
0150,041,1
0150,024,1
0150,029,1
0150,049,1
0150,059,1
0150,058,1
0150,061,1
0150,060,1
0150,048,1
0150,046,1
0150,025,1
0150,023,1
0150,022,1
0150,021,1
0150,011,1
0150,009,1
0150,008,1
0150,036,1
0150,020,1
0150,019,1
0150,018,1
0150,016,1
0150,037,1
0150,054,1
0150,057,1
0150,056,1
0150,055,1
0150,053,1
0150,051,1
0150,050,1
0150,015,1
0150,014,1
0150,013,1
0150,012,1
0150,004,1
0150,002,1
0150,052,1
0165,023,1
0165,022,1
0165,006,1
0165,004,1
0165,038,1
0165,036,1
0165,016,1
0165,015,1
0165,009,1
0165,021,1
0165,028,1
0165,013,1
0165,008,1
0165,026,1
0165,035,1
0165,039,1
0165,027,1
0165,024,1
0165,005,1
0165,002,1
0165,001,1
0165,031,1
0165,030,1
0165,029,1
0165,020,1
0165,019,1
0165,018,1
0165,017,1
0165,033,1
0165,032,1
0165,012,1
0165,037,1
017A,011,1
017A,001,1
017A,009,1
0184,079,1
0184,078,1
0184,053,1
0184,052,1
0184,029,1
0184,028,1
0184,025,1
0184,056,1
0184,023,1
0184,046,1
0184,045,1
0184,044,1
0184,043,1
0184,041,1
0184,047,1
0184,074,1
0184,054,1
0184,033,1
0184,004,1
0184,055,1
0184,065,1
0184,073,1
0184,075,1
0184,072,1
0184,070,1
0184,068,1
0184,071,1
0184,066,1
0184,051,1
0184,049,1
0184,048,1
0184,036,1
0184,035,1
0184,034,1
0184,005,1
0184,002,1
0184,001,1
0184,063,1
0184,076,1
0184,067,1
0184,069,1
0184,059,1
0184,058,1
0184,057,1
0184,038,1
0184,037,1
0184,022,1
0184,021,1
0184,012,1
0184,039,1
0184,080,1
0184,064,1
0184,061,1
0184,060,1
0184,013,1
0184,040,1
0184,077,1
0184,062,1
0184,016,1
0184,019,1
0184,007,1
0199,044,1
0199,045,1
0199,019,1
0199,018,1
0199,017,1
0199,016,1
0199,050,1
0199,049,1
0199,011,1
0199,012,1
0199,033,1
0199,048,1
0199,043,1
0199,047,1
0199,015,1
0199,041,1
0199,046,1
0199,022,1
0199,042,1
0199,035,1
0199,034,1
0199,020,1
0199,001,1
0199,037,1
0199,036,1
0199,030,1
0199,029,1
0199,027,1
0199,026,1
0199,025,1
0199,039,1
0199,032,1
0199,031,1
0199,014,1
0199,023,1
0199,002,1
0199,021,1
0199,003,1
0199,024,1
0199,038,1
0199,040,1
0199,009,1
0199,010,1
0199,004,1
0199,007,1
0269,009,1
0269,012,1
0269,011,1
0269,010,1
0269,007,1
0269,013,1
0269,005,1
0269,004,1
0269,003,1
0269,014,1
0269,001,1
0269,002,1
0269,008,1
0269,006,1
0273,001,1
0273,022,1
0273,019,1
0273,005,1
0273,006,1
0273,024,1
0273,023,1
0273,021,1
0273,020,1
0273,018,1
0273,017,1
0273,004,1
0273,013,1
0273,012,1
0273,011,1
0273,010,1
0273,002,1
0343,001,0
0343,002,0
0358,034,1
0358,035,1
0358,009,1
0358,033,1
0358,018,1
0358,032,1
0358,017,1
0358,016,1
0358,015,1
0358,003,1
0358,002,1
0358,008,1
0358,006,1
0358,005,1
0358,030,1
0358,029,1
0358,028,1
0358,007,1
0358,026,1
0358,025,1
0358,020,1
0358,021,1
0358,004,1
0358,031,1
0358,010,1
0358,019,1
0358,001,1
0358,012,1
0358,011,1
0358,027,1
0358,024,1
0358,023,1
0358,022,1
0358,014,1
0358,013,1
0362,016,1
0362,015,1
0362,003,1
0362,001,1
0362,026,1
0362,025,1
0362,008,1
0362,007,1
0362,029,1
0362,027,1
0362,006,1
0362,005,1
0362,024,1
0362,023,1
0362,009,1
0362,004,1
0362,021,1
0362,028,1
0362,030,1
0362,019,1
0362,018,1
0362,017,1
0362,014,1
0362,013,1
0362,012,1
0362,011,1
0362,010,1
0362,022,1
0362,020,1
0362,002,1
0377,001,0
0381,019,1
0381,004,1
0381,003,1
0381,002,1
0381,017,1
0381,006,1
0381,020,1
0381,007,1
0381,014,1
0381,013,1
0381,011,1
0381,010,1
0381,009,1
0381,008,1
0381,016,1
0381,005,1
0381,018,1
0381,015,1
0381,012,1
0381,001,1
0396,023,0
0396,022,0
0396,021,0
0396,019,0
0396,018,0
0396,017,0
0396,001,0
0396,016,0
0396,015,0
0396,012,0
0396,013,0
0396,020,0
0396,006,0
0396,011,0
0396,005,0
0396,004,0
0396,003,0
0396,002,0
0396,010,0
0396,009,0
0396,008,0
0396,007,0
0396,014,0
0409,003,0
0409,001,0
0409,002,0
0409,004,0
0080,800,0
0080,043,0
0080,042,0
0080,030,0
0080,029,0
0080,011,0
0080,010,0
0080,009,0
0080,007,0
0080,005,0
0080,008,0
0080,055,0
0080,052,0
0080,040,0
0080,018,0
0080,017,0
0080,016,0
0080,014,0
0080,013,0
0080,041,0
0080,039,0
0080,038,0
0080,037,0
0080,036,0
0080,033,0
0080,031,0
0080,022,0
0080,021,0
0080,002,0
0080,027,0
0080,006,0
0080,028,0
0080,047,0
0080,046,0
0080,025,0
0080,024,0
0080,023,0
0080,026,0
0080,058,0
0080,057,0
0080,054,0
0080,020,0
0080,012,0
0080,003,0
0080,035,0
0080,034,0
0080,048,0
0080,001,0
0080,056,0
0080,032,0
0080,015,0
0080,019,0
0080,049,0
0080,045,0
0080,004,0
0080,050,0
0080,051,0
0080,053,0
0080,044,0
0108,800,0
0108,011,0
0108,010,0
0108,009,0
0108,007,0
0108,006,0
0108,005,0
0108,004,0
0108,003,0
0108,002,0
0108,001,0
0108,008,0
0042,800,0
0042,015,0
0042,022,0
0042,003,0
0042,026,0
0042,023,0
0042,024,0
0042,025,0
0042,021,0
0042,018,0
0042,010,0
0042,009,0
0042,008,0
0042,007,0
0042,006,0
0042,017,0
0042,002,0
0042,014,0
0042,028,0
0042,013,0
0042,012,0
0042,011,0
0042,001,0
0042,005,0
0042,004,0
0042,027,0
0076,800,0
0076,041,0
0076,022,0
0076,031,0
0076,029,0
0076,049,0
0076,027,0
0076,044,0
0076,043,0
0076,042,0
0076,024,0
0076,014,0
0076,013,0
0076,050,0
0076,039,0
0076,021,0
0076,001,0
0076,025,0
0076,003,0
0076,053,0
0076,052,0
0076,051,0
0076,037,0
0076,036,0
0076,035,0
0076,033,0
0076,004,0
0076,002,0
0076,048,0
0076,047,0
0076,046,0
0076,045,0
0076,012,0
0076,010,0
0076,009,0
0076,006,0
0076,008,0
0076,007,0
0076,011,0
0076,015,0
0076,005,0
0076,034,0
0076,038,0
0076,054,0
0076,026,0
0076,018,0
0076,028,0
0076,030,0
0076,016,0
0076,017,0
0076,019,0
0076,020,0
0076,023,0
0076,040,0
0076,032,0
0127,076,0
0127,075,0
0127,050,0
0127,049,0
0127,048,0
0127,047,0
0127,018,0
0127,014,0
0127,036,0
0127,035,0
0127,025,0
0127,068,0
0127,059,0
0127,058,0
0127,057,0
0127,055,0
0127,006,0
0127,005,0
0127,002,0
0127,001,0
0127,071,0
0127,070,0
0127,069,0
0127,053,0
0127,052,0
0127,051,0
0127,037,0
0127,054,0
0127,011,0
0127,010,0
0127,009,0
0127,046,0
0127,029,0
0127,067,0
0127,019,0
0127,065,0
0127,034,0
0127,004,0
0127,003,0
0127,064,0
0127,063,0
0127,062,0
0127,061,0
0127,033,0
0127,032,0
0127,031,0
0127,030,0
0127,074,0
0127,073,0
0127,042,0
0127,041,0
0127,040,0
0127,039,0
0127,038,0
0127,008,0
0127,007,0
0127,066,0
0127,021,0
0127,020,0
0127,043,0
0127,072,0
0127,022,0
0127,023,0
0127,028,0
0127,060,0
0127,056,0
0127,015,0
0127,017,0
0127,045,0
0127,024,0
0127,026,0
0127,027,0
0127,012,0
0127,013,0
0127,016,0
0127,044,0
0108,040,0
0108,039,0
0108,037,0
0108,036,0
0108,019,0
0108,062,0
0108,061,0
0108,060,0
0108,051,0
0108,050,0
0108,049,0
0108,031,0
0108,030,0
0108,029,0
0108,028,0
0108,027,0
0108,046,0
0108,045,0
0108,018,0
0108,017,0
0108,015,0
0108,014,0
0108,012,0
0108,023,0
0108,026,0
0108,059,0
0108,057,0
0108,056,0
0108,035,0
0108,058,0
0108,055,0
0108,054,0
0108,053,0
0108,052,0
0108,041,0
0108,025,0
0108,024,0
0108,022,0
0108,021,0
0108,020,0
0108,048,0
0108,047,0
0108,044,0
0108,043,0
0108,042,0
0108,034,0
0108,033,0
0108,013,0
0108,032,0
0108,016,0
0108,038,0
0042,032,0
0042,031,0
0042,030,0
0042,029,0
0042,037,0
0042,035,0
0042,034,0
0042,019,0
0042,020,0
0042,016,0
0042,036,0
0042,033,0
0042,050,0
0042,049,0
0042,048,0
0042,047,0
0042,046,0
0042,043,0
0042,042,0
0042,045,0
0042,041,0
0042,044,0
0042,039,0
0042,038,0
0095,800,0
0095,004,0
0095,003,0
0095,002,0
0095,008,0
0095,005,0
0095,010,0
0095,009,0
0095,007,0
0095,001,0
0095,006,0
0292,032,1
0292,031,1
0292,028,1
0292,027,1
0292,024,1
0292,023,1
0292,016,1
0292,015,1
0292,014,1
0292,013,1
0292,019,1
0292,003,1
0292,002,1
0292,001,1
0292,036,1
0292,017,1
0292,009,1
0292,041,1
0292,040,1
0292,039,1
0292,035,1
0292,030,1
0292,020,1
0292,010,1
0292,004,1
0292,042,1
0292,029,1
0292,026,1
0292,025,1
0292,012,1
0292,011,1
0292,034,1
0292,018,1
0292,008,1
0292,007,1
0292,006,1
0292,005,1
0292,021,1
0292,022,1
0292,033,1
0305,025,1
0305,045,1
0305,050,1
0305,055,1
0305,054,1
0305,042,1
0305,041,1
0305,039,1
0305,024,1
0305,023,1
0305,019,1
0305,005,1
0305,004,1
0305,003,1
0305,029,1
0305,028,1
